unfiltered/bin.165Bacteria[:w7.75%;c22.22%]Proteobacteria[:w4.56%;c11.11%]Gammaproteobacteria[:w4.56%;c11.11%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.166Bacteria[:w59.19%;c61.22%]Firmicutes[:w56.58%;c58.67%]Clostridia[:w47.99%;c50.42%]Clostridiales[:w46.78%;c49.16%]Clostridiaceae[:w40.47%;c42.40%]Clostridium[:w39.47%;c41.25%]Clostridium kluyveri[:w2.66%;c3.04%]
unfiltered/bin.167Bacteria[:w34.13%;c54.55%]Proteobacteria[:w33.55%;c51.52%]Deltaproteobacteria[:w26.68%;c42.42%]Desulfovibrionales[:w20.71%;c36.36%]Desulfovibrionaceae[:w20.71%;c36.36%]Desulfovibrio[:w19.17%;c33.33%]None[:w0.00%;c0.00%]
unfiltered/bin.168Bacteria[:w22.95%;c31.03%]Unofficial_None[:w14.65%;c17.24%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.169Bacteria[:w27.79%;c28.12%]Bacteroidetes[:w16.94%;c15.62%]Sphingobacteriia[:w9.26%;c3.12%]Sphingobacteriales[:w9.26%;c3.12%]Sphingobacteriaceae[:w9.26%;c3.12%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.17Bacteria[:w85.51%;c84.62%]Unofficial_None[:w83.15%;c82.69%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.170Bacteria[:w31.22%;c38.78%]Proteobacteria[:w20.90%;c18.37%]Alphaproteobacteria[:w2.16%;c2.04%]Pelagibacterales[:w2.16%;c2.04%]Pelagibacteraceae[:w2.16%;c2.04%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.171Bacteria[:w78.92%;c77.54%]Unofficial_None[:w76.64%;c73.19%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.172Bacteria[:w24.17%;c32.29%]Acidobacteria[:w20.94%;c27.19%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.173Bacteria[:w52.98%;c56.86%]Candidatus Uhrbacteria[:w30.50%;c37.25%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.174Bacteria[:w63.18%;c65.78%]Acidobacteria[:w54.63%;c55.44%]Solibacteres[:w0.56%;c0.53%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.175Bacteria[:w36.05%;c41.04%]Proteobacteria[:w33.86%;c36.40%]Deltaproteobacteria[:w28.81%;c30.90%]Syntrophobacterales[:w5.02%;c5.78%]Syntrophaceae[:w4.55%;c5.02%]Desulfomonile[:w4.42%;c4.83%]Desulfomonile tiedjei[:w4.42%;c4.83%]
unfiltered/bin.176Bacteria[:w21.54%;c39.64%]Proteobacteria[:w21.16%;c37.57%]Deltaproteobacteria[:w16.29%;c29.59%]Desulfobacterales[:w9.76%;c17.16%]Desulfobulbaceae[:w5.11%;c6.21%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.177Bacteria[:w48.30%;c52.95%]Spirochaetes[:w45.13%;c47.34%]Spirochaetia[:w1.86%;c2.45%]Spirochaetales[:w1.77%;c2.30%]Spirochaetaceae[:w1.15%;c1.44%]Treponema[:w0.48%;c0.58%]Treponema phagedenis[:w0.15%;c0.14%]
unfiltered/bin.178Bacteria[:w84.71%;c85.60%]Proteobacteria[:w84.34%;c84.84%]Gammaproteobacteria[:w69.74%;c68.15%]Methylococcales[:w49.72%;c53.45%]Methylococcaceae[:w27.41%;c35.68%]Methylobacter[:w1.36%;c2.30%]Methylobacter tundripaludum[:w0.77%;c1.23%]
unfiltered/bin.179Bacteria[:w40.53%;c40.96%]Planctomycetes[:w40.00%;c36.14%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.18Bacteria[:w88.51%;c69.23%]Bacteroidetes[:w88.51%;c69.23%]Bacteroidia[:w35.25%;c15.38%]Bacteroidales[:w24.94%;c7.69%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.180Bacteria[:w27.56%;c32.61%]Acidobacteria[:w20.58%;c24.18%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.181Bacteria[:w19.60%;c16.67%]Proteobacteria[:w19.60%;c16.67%]Alphaproteobacteria[:w11.30%;c4.17%]Caulobacterales[:w11.30%;c4.17%]Caulobacteraceae[:w11.30%;c4.17%]Brevundimonas[:w11.30%;c4.17%]None[:w0.00%;c0.00%]
unfiltered/bin.182Bacteria[:w4.44%;c6.45%]Proteobacteria[:w2.05%;c1.61%]Deltaproteobacteria[:w1.47%;c0.54%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.183Bacteria[:w6.36%;c8.75%]Proteobacteria[:w3.63%;c1.25%]Deltaproteobacteria[:w3.63%;c1.25%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.184Bacteria[:w43.17%;c59.72%]Spirochaetes[:w43.17%;c59.72%]Spirochaetia[:w9.61%;c20.83%]Spirochaetales[:w9.53%;c19.44%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.185Bacteria[:w81.14%;c83.61%]Unofficial_None[:w76.18%;c78.69%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.186Bacteria[:w44.75%;c54.55%]Unofficial_None[:w44.75%;c54.55%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
unfiltered/bin.187Bacteria[:w57.11%;c53.57%]Unofficial_Candidatus Dependentiae[:w53.47%;c50.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]None[:w0.00%;c0.00%]
